               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.032364,           0.0084445,                   0,             0.96906,             0.94227,             0.96431,             0.65323,            0.024394,           0.0039748,                   0,           0.0060838,           0.0060838,           0.0060838
                 150,             0.03193,           0.0084077,                   0,             0.96314,             0.94335,             0.96557,             0.66078,             0.02389,           0.0039831,                   0,           0.0060419,           0.0060419,           0.0060419
                 151,             0.03239,           0.0083289,                   0,             0.97014,             0.94336,             0.96684,             0.66353,            0.023767,           0.0039365,                   0,               0.006,               0.006,               0.006
                 152,            0.032064,           0.0085429,                   0,             0.96445,             0.95071,             0.96662,             0.66569,            0.023757,           0.0039406,                   0,           0.0059581,           0.0059581,           0.0059581
                 153,            0.031872,           0.0082752,                   0,             0.96227,             0.94794,             0.96582,             0.66465,            0.023707,           0.0039186,                   0,           0.0059162,           0.0059162,           0.0059162
                 154,            0.031289,           0.0082022,                   0,              0.9607,             0.95175,             0.96516,             0.66729,            0.023494,           0.0038624,                   0,           0.0058744,           0.0058744,           0.0058744
                 155,            0.031557,           0.0081957,                   0,             0.96559,             0.94371,             0.96693,              0.6686,            0.023481,           0.0038552,                   0,           0.0058325,           0.0058325,           0.0058325
                 156,            0.031582,            0.008232,                   0,             0.96365,             0.94973,             0.96722,             0.66681,            0.023524,           0.0038833,                   0,           0.0057907,           0.0057907,           0.0057907
                 157,              0.0308,           0.0082253,                   0,             0.96954,             0.94653,             0.96547,             0.67165,            0.023291,           0.0038433,                   0,           0.0057488,           0.0057488,           0.0057488
                 158,             0.03117,           0.0083527,                   0,             0.96176,             0.94407,              0.9649,             0.67394,            0.023283,           0.0038483,                   0,            0.005707,            0.005707,            0.005707
                 159,            0.030829,           0.0083356,                   0,             0.96174,             0.95217,             0.96604,             0.67517,             0.02312,           0.0038334,                   0,           0.0056653,           0.0056653,           0.0056653
                 160,            0.031366,           0.0081945,                   0,             0.97342,             0.94652,              0.9666,               0.682,             0.02292,           0.0038381,                   0,           0.0056236,           0.0056236,           0.0056236
                 161,            0.031321,           0.0080689,                   0,             0.96643,             0.94832,             0.96832,             0.68212,            0.022756,           0.0038152,                   0,           0.0055819,           0.0055819,           0.0055819
                 162,            0.030959,           0.0080068,                   0,             0.95649,             0.94935,             0.96579,             0.67803,            0.022924,           0.0038208,                   0,           0.0055403,           0.0055403,           0.0055403
                 163,            0.030957,           0.0080725,                   0,             0.96229,             0.94938,             0.96798,             0.68302,            0.022729,           0.0038453,                   0,           0.0054987,           0.0054987,           0.0054987
                 164,            0.031002,            0.008092,                   0,             0.97191,             0.94655,             0.96948,             0.68791,            0.022656,           0.0037675,                   0,           0.0054571,           0.0054571,           0.0054571
                 165,            0.030339,           0.0080643,                   0,             0.96814,             0.94832,             0.96875,             0.68621,            0.022721,           0.0037309,                   0,           0.0054157,           0.0054157,           0.0054157
                 166,            0.030434,           0.0081672,                   0,              0.9692,             0.94832,             0.96889,             0.68819,            0.022508,           0.0037517,                   0,           0.0053743,           0.0053743,           0.0053743
                 167,            0.030417,           0.0080594,                   0,             0.96617,             0.95033,              0.9681,             0.68848,            0.022372,           0.0037703,                   0,           0.0053329,           0.0053329,           0.0053329
                 168,            0.030777,           0.0081386,                   0,             0.97278,             0.94894,             0.96966,             0.69115,            0.022307,           0.0037247,                   0,           0.0052917,           0.0052917,           0.0052917
                 169,              0.0306,           0.0079436,                   0,              0.9637,              0.9515,              0.9692,             0.68788,            0.022532,           0.0037433,                   0,           0.0052505,           0.0052505,           0.0052505
                 170,            0.029908,           0.0079971,                   0,             0.96595,             0.95392,             0.96809,             0.69236,            0.022278,           0.0037003,                   0,           0.0052094,           0.0052094,           0.0052094
                 171,            0.030029,           0.0080808,                   0,             0.96345,             0.95327,             0.96918,             0.69094,            0.022295,            0.003686,                   0,           0.0051684,           0.0051684,           0.0051684
                 172,             0.03012,           0.0078085,                   0,             0.96527,             0.95421,             0.97042,             0.69396,            0.022155,           0.0036785,                   0,           0.0051274,           0.0051274,           0.0051274
                 173,            0.030018,           0.0081523,                   0,              0.9683,             0.95138,             0.97104,             0.69657,            0.021922,           0.0036839,                   0,           0.0050866,           0.0050866,           0.0050866
                 174,            0.029586,           0.0079073,                   0,             0.97422,             0.95009,             0.97093,              0.6995,            0.021829,           0.0036789,                   0,           0.0050459,           0.0050459,           0.0050459
                 175,            0.029784,           0.0079893,                   0,             0.96423,             0.95429,             0.96997,             0.69917,            0.021755,           0.0036584,                   0,           0.0050052,           0.0050052,           0.0050052
                 176,              0.0295,            0.007822,                   0,             0.96521,             0.95398,             0.97163,             0.70367,            0.021501,           0.0036336,                   0,           0.0049647,           0.0049647,           0.0049647
                 177,            0.030096,           0.0080012,                   0,             0.96805,             0.95467,             0.97195,             0.70238,            0.021598,           0.0036423,                   0,           0.0049243,           0.0049243,           0.0049243
                 178,            0.029474,           0.0079991,                   0,             0.96504,             0.95746,                0.97,             0.70625,            0.021435,           0.0036304,                   0,            0.004884,            0.004884,            0.004884
                 179,            0.029049,            0.007657,                   0,             0.96908,             0.95413,             0.97046,              0.7023,            0.021566,           0.0036332,                   0,           0.0048439,           0.0048439,           0.0048439
                 180,            0.029565,           0.0078907,                   0,             0.97012,             0.95504,             0.97063,             0.70421,            0.021459,           0.0036381,                   0,           0.0048038,           0.0048038,           0.0048038
                 181,            0.029729,           0.0078494,                   0,             0.96844,             0.95595,             0.97131,             0.70824,            0.021194,           0.0036161,                   0,           0.0047639,           0.0047639,           0.0047639
                 182,            0.029637,           0.0077298,                   0,             0.96989,             0.96071,             0.97156,             0.71343,            0.021088,           0.0035842,                   0,           0.0047242,           0.0047242,           0.0047242
                 183,            0.028802,           0.0078179,                   0,             0.97681,             0.95433,             0.97245,             0.71165,            0.021012,           0.0035758,                   0,           0.0046845,           0.0046845,           0.0046845
                 184,            0.029347,           0.0076954,                   0,             0.97195,             0.95752,             0.97255,             0.71285,            0.020984,           0.0035882,                   0,            0.004645,            0.004645,            0.004645
                 185,            0.029033,           0.0076978,                   0,             0.97429,             0.95255,             0.97115,             0.71423,            0.020973,           0.0035638,                   0,           0.0046057,           0.0046057,           0.0046057
                 186,            0.028979,           0.0077514,                   0,             0.97266,             0.95752,             0.97377,             0.71885,            0.020734,           0.0035292,                   0,           0.0045665,           0.0045665,           0.0045665
                 187,            0.028961,           0.0078093,                   0,             0.97442,             0.95752,             0.97402,             0.72029,            0.020692,           0.0035301,                   0,           0.0045275,           0.0045275,           0.0045275
                 188,            0.028927,           0.0078234,                   0,             0.97233,             0.95965,             0.97177,             0.72239,            0.020546,           0.0035216,                   0,           0.0044886,           0.0044886,           0.0044886
                 189,            0.028573,           0.0077565,                   0,             0.97002,             0.96212,             0.97332,             0.72339,            0.020508,           0.0035049,                   0,           0.0044499,           0.0044499,           0.0044499
                 190,            0.029105,           0.0076419,                   0,             0.96939,             0.96423,             0.97176,              0.7232,             0.02038,           0.0034853,                   0,           0.0044114,           0.0044114,           0.0044114
                 191,            0.029007,            0.007717,                   0,             0.96661,             0.96318,             0.97175,             0.72517,            0.020271,           0.0034788,                   0,           0.0043731,           0.0043731,           0.0043731
                 192,            0.028578,           0.0075686,                   0,              0.9744,             0.95752,               0.973,             0.72651,            0.020101,           0.0034904,                   0,           0.0043349,           0.0043349,           0.0043349
                 193,            0.028661,           0.0076371,                   0,             0.96994,             0.96035,             0.97116,             0.72915,            0.020009,           0.0034918,                   0,           0.0042969,           0.0042969,           0.0042969
                 194,            0.028321,           0.0075784,                   0,             0.96859,             0.96068,             0.97212,             0.72798,            0.019994,           0.0035091,                   0,           0.0042591,           0.0042591,           0.0042591
                 195,            0.028193,           0.0076174,                   0,             0.97113,             0.96459,             0.97511,             0.72736,            0.020017,           0.0034785,                   0,           0.0042215,           0.0042215,           0.0042215
                 196,            0.028271,           0.0075148,                   0,             0.97446,             0.95965,             0.97306,             0.72947,            0.019991,           0.0034635,                   0,            0.004184,            0.004184,            0.004184
                 197,            0.028156,           0.0075251,                   0,             0.97311,             0.96068,             0.97396,             0.73126,            0.019908,           0.0034483,                   0,           0.0041468,           0.0041468,           0.0041468
                 198,            0.028011,           0.0076232,                   0,             0.97204,             0.96106,               0.973,             0.73456,            0.019829,           0.0034243,                   0,           0.0041098,           0.0041098,           0.0041098
                 199,            0.028257,            0.007614,                   0,             0.96725,             0.96389,             0.97435,             0.73551,             0.01974,           0.0034186,                   0,            0.004073,            0.004073,            0.004073
                 200,            0.028158,            0.007562,                   0,             0.97069,             0.96137,             0.97479,             0.73746,            0.019631,           0.0033879,                   0,           0.0040364,           0.0040364,           0.0040364
                 201,            0.027635,           0.0075976,                   0,             0.97038,             0.96283,             0.97452,             0.73766,            0.019565,           0.0033824,                   0,               0.004,               0.004,               0.004
                 202,            0.027698,           0.0075709,                   0,             0.97346,             0.96067,             0.97616,             0.73769,             0.01951,             0.00337,                   0,           0.0039638,           0.0039638,           0.0039638
                 203,            0.027649,           0.0074617,                   0,             0.97247,              0.9628,             0.97655,              0.7391,            0.019459,           0.0033709,                   0,           0.0039279,           0.0039279,           0.0039279
                 204,             0.02752,           0.0074673,                   0,             0.97248,             0.96317,             0.97654,              0.7404,            0.019419,           0.0033696,                   0,           0.0038922,           0.0038922,           0.0038922
                 205,            0.027706,           0.0074505,                   0,             0.97205,             0.96035,             0.97432,             0.74218,            0.019265,           0.0033722,                   0,           0.0038567,           0.0038567,           0.0038567
                 206,            0.027628,           0.0075068,                   0,             0.97405,              0.9568,             0.97376,             0.74146,            0.019309,           0.0033581,                   0,           0.0038214,           0.0038214,           0.0038214
                 207,            0.027634,           0.0074825,                   0,             0.97352,             0.96315,             0.97307,             0.74119,            0.019291,           0.0033547,                   0,           0.0037864,           0.0037864,           0.0037864
                 208,            0.027812,            0.007383,                   0,             0.97831,             0.96035,              0.9764,             0.74539,            0.019182,           0.0033489,                   0,           0.0037517,           0.0037517,           0.0037517
                 209,            0.027856,           0.0074379,                   0,             0.96944,             0.96779,             0.97558,             0.74845,            0.019059,           0.0033411,                   0,           0.0037171,           0.0037171,           0.0037171
                 210,            0.027112,           0.0076053,                   0,             0.97522,             0.96141,               0.975,             0.74715,            0.018986,           0.0033399,                   0,           0.0036829,           0.0036829,           0.0036829
                 211,            0.026666,           0.0074055,                   0,             0.97897,             0.96071,             0.97579,             0.74699,            0.018928,           0.0033289,                   0,           0.0036489,           0.0036489,           0.0036489
                 212,            0.027354,           0.0072981,                   0,             0.97939,              0.9589,              0.9767,             0.74726,            0.018825,           0.0033102,                   0,           0.0036151,           0.0036151,           0.0036151
                 213,            0.026805,           0.0072165,                   0,             0.97428,             0.96564,              0.9772,             0.74868,            0.018719,           0.0032938,                   0,           0.0035816,           0.0035816,           0.0035816
                 214,            0.026678,           0.0074199,                   0,             0.97324,             0.96673,             0.97656,             0.74988,            0.018672,           0.0032879,                   0,           0.0035484,           0.0035484,           0.0035484
                 215,            0.027244,           0.0072748,                   0,             0.97054,             0.96778,             0.97693,             0.75353,            0.018609,           0.0032881,                   0,           0.0035154,           0.0035154,           0.0035154
                 216,            0.026779,           0.0072644,                   0,             0.97369,              0.9646,             0.97839,             0.75334,            0.018613,           0.0032848,                   0,           0.0034827,           0.0034827,           0.0034827
                 217,            0.026853,           0.0072217,                   0,             0.97328,             0.96716,             0.97892,             0.75548,            0.018498,            0.003272,                   0,           0.0034503,           0.0034503,           0.0034503
                 218,            0.026773,           0.0071908,                   0,             0.97845,             0.96424,             0.97952,             0.75641,             0.01838,           0.0032631,                   0,           0.0034182,           0.0034182,           0.0034182
                 219,            0.026832,            0.007221,                   0,             0.98118,             0.96071,             0.97972,             0.75725,            0.018305,           0.0032509,                   0,           0.0033863,           0.0033863,           0.0033863
                 220,            0.026969,           0.0073631,                   0,             0.97566,             0.96493,             0.97905,             0.75918,            0.018252,           0.0032388,                   0,           0.0033548,           0.0033548,           0.0033548
                 221,            0.026911,           0.0071543,                   0,             0.97326,             0.96626,             0.97774,             0.75775,            0.018207,           0.0032303,                   0,           0.0033235,           0.0033235,           0.0033235
                 222,            0.026368,           0.0070912,                   0,             0.97781,             0.96706,             0.98004,             0.76044,            0.018156,           0.0032209,                   0,           0.0032925,           0.0032925,           0.0032925
                 223,            0.026787,           0.0071114,                   0,             0.97992,              0.9673,             0.98045,             0.76111,            0.018127,           0.0032063,                   0,           0.0032618,           0.0032618,           0.0032618
                 224,             0.02636,           0.0069953,                   0,             0.98022,             0.96495,             0.97987,             0.76423,            0.018035,           0.0032009,                   0,           0.0032314,           0.0032314,           0.0032314
                 225,            0.026238,           0.0071843,                   0,             0.98057,             0.96456,               0.979,              0.7645,            0.017968,           0.0032034,                   0,           0.0032013,           0.0032013,           0.0032013
                 226,            0.026398,           0.0072015,                   0,             0.97804,             0.96708,             0.97892,             0.76377,             0.01799,           0.0031948,                   0,           0.0031716,           0.0031716,           0.0031716
                 227,            0.026515,            0.007136,                   0,             0.98062,             0.96728,              0.9784,             0.76406,            0.017928,           0.0031968,                   0,           0.0031421,           0.0031421,           0.0031421
                 228,            0.026271,           0.0071878,                   0,             0.98156,             0.96531,             0.97852,             0.76571,            0.017833,           0.0031739,                   0,            0.003113,            0.003113,            0.003113
                 229,            0.026081,           0.0070967,                   0,             0.98472,             0.96142,             0.97765,              0.7659,            0.017777,           0.0031669,                   0,           0.0030841,           0.0030841,           0.0030841
                 230,            0.025862,           0.0070295,                   0,             0.98376,             0.96637,             0.98036,             0.76774,            0.017695,           0.0031535,                   0,           0.0030556,           0.0030556,           0.0030556
                 231,            0.025428,           0.0070503,                   0,             0.98276,             0.96883,             0.98102,             0.77033,            0.017638,           0.0031471,                   0,           0.0030274,           0.0030274,           0.0030274
                 232,            0.025919,           0.0071609,                   0,             0.98414,             0.96636,               0.981,             0.76972,            0.017594,           0.0031319,                   0,           0.0029996,           0.0029996,           0.0029996
                 233,            0.026237,           0.0071131,                   0,             0.98071,             0.97239,             0.98139,             0.76958,            0.017602,           0.0031299,                   0,            0.002972,            0.002972,            0.002972
                 234,            0.025967,           0.0070837,                   0,             0.98557,             0.96991,             0.98246,             0.77084,            0.017523,           0.0031205,                   0,           0.0029448,           0.0029448,           0.0029448
                 235,            0.025762,           0.0071552,                   0,             0.98352,             0.97239,             0.98249,             0.77218,            0.017426,           0.0031018,                   0,           0.0029179,           0.0029179,           0.0029179
                 236,             0.02579,           0.0070381,                   0,             0.98249,             0.97343,             0.98274,             0.77388,            0.017383,           0.0030949,                   0,           0.0028914,           0.0028914,           0.0028914
                 237,            0.025283,           0.0070127,                   0,             0.98112,             0.97479,             0.98252,              0.7752,            0.017314,           0.0030896,                   0,           0.0028652,           0.0028652,           0.0028652
                 238,            0.025095,           0.0071509,                   0,             0.98041,             0.97416,             0.98202,             0.77751,            0.017204,           0.0030791,                   0,           0.0028394,           0.0028394,           0.0028394
                 239,            0.025501,           0.0069741,                   0,              0.9817,             0.97204,             0.98185,             0.77755,            0.017162,           0.0030685,                   0,           0.0028139,           0.0028139,           0.0028139
                 240,            0.025823,           0.0072757,                   0,              0.9863,              0.9681,             0.98236,             0.77852,            0.017155,           0.0030625,                   0,           0.0027887,           0.0027887,           0.0027887
                 241,            0.025008,           0.0069733,                   0,             0.98453,             0.97097,             0.98266,             0.77879,            0.017081,           0.0030566,                   0,           0.0027639,           0.0027639,           0.0027639
                 242,            0.025729,           0.0070847,                   0,             0.98549,             0.97027,             0.98261,             0.77929,            0.017069,           0.0030517,                   0,           0.0027395,           0.0027395,           0.0027395
                 243,            0.025117,           0.0071698,                   0,             0.98247,             0.97233,             0.98254,             0.77949,            0.017031,           0.0030462,                   0,           0.0027154,           0.0027154,           0.0027154
                 244,            0.024934,           0.0068626,                   0,             0.98701,              0.9685,             0.98261,             0.77957,            0.016979,           0.0030402,                   0,           0.0026917,           0.0026917,           0.0026917
                 245,            0.025166,           0.0069032,                   0,             0.98771,             0.96814,              0.9827,             0.77972,            0.016931,           0.0030368,                   0,           0.0026683,           0.0026683,           0.0026683
                 246,            0.025034,           0.0068715,                   0,             0.98835,             0.96637,             0.98226,             0.78132,             0.01689,           0.0030327,                   0,           0.0026453,           0.0026453,           0.0026453
                 247,            0.025514,           0.0071446,                   0,             0.98735,             0.96708,             0.98259,             0.78083,            0.016876,            0.003032,                   0,           0.0026227,           0.0026227,           0.0026227
                 248,            0.025143,           0.0071338,                   0,             0.98275,             0.97133,              0.9827,             0.78205,            0.016813,            0.003023,                   0,           0.0026004,           0.0026004,           0.0026004
                 249,            0.024848,           0.0070582,                   0,             0.98489,              0.9692,             0.98292,             0.78433,            0.016731,           0.0030191,                   0,           0.0025785,           0.0025785,           0.0025785
                 250,             0.02505,           0.0070061,                   0,             0.98421,             0.97096,             0.98315,             0.78356,            0.016665,           0.0030187,                   0,            0.002557,            0.002557,            0.002557
                 251,            0.024937,           0.0069757,                   0,             0.98522,             0.96991,             0.98322,             0.78636,            0.016597,           0.0030152,                   0,           0.0025359,           0.0025359,           0.0025359
                 252,            0.024985,           0.0068913,                   0,             0.98416,             0.96991,             0.98288,             0.78747,            0.016513,           0.0030079,                   0,           0.0025151,           0.0025151,           0.0025151
                 253,            0.024735,           0.0069332,                   0,             0.98416,             0.96956,             0.98303,             0.78924,            0.016445,           0.0030046,                   0,           0.0024948,           0.0024948,           0.0024948
                 254,            0.024677,           0.0069361,                   0,             0.98491,             0.97025,             0.98333,             0.79154,            0.016387,           0.0030016,                   0,           0.0024748,           0.0024748,           0.0024748
                 255,            0.024669,           0.0068612,                   0,             0.98349,             0.97027,             0.98327,             0.79064,             0.01637,           0.0029989,                   0,           0.0024552,           0.0024552,           0.0024552
                 256,            0.024584,            0.006919,                   0,              0.9856,             0.96991,             0.98341,             0.79153,            0.016342,           0.0029921,                   0,            0.002436,            0.002436,            0.002436
                 257,            0.024282,           0.0068786,                   0,              0.9845,             0.96956,             0.98323,             0.79143,            0.016285,           0.0029798,                   0,           0.0024172,           0.0024172,           0.0024172
                 258,            0.024755,           0.0069419,                   0,              0.9849,             0.96989,             0.98318,             0.79434,            0.016241,           0.0029707,                   0,           0.0023987,           0.0023987,           0.0023987
                 259,            0.024454,           0.0067981,                   0,             0.98488,             0.97027,             0.98335,             0.79462,            0.016195,            0.002964,                   0,           0.0023807,           0.0023807,           0.0023807
                 260,            0.024569,           0.0069179,                   0,             0.98491,             0.97059,             0.98332,             0.79518,             0.01617,           0.0029574,                   0,           0.0023631,           0.0023631,           0.0023631
                 261,            0.024405,           0.0065857,                   0,             0.98457,             0.97132,             0.98384,             0.79614,            0.016155,           0.0029531,                   0,           0.0023458,           0.0023458,           0.0023458
                 262,            0.024602,           0.0066645,                   0,             0.98525,             0.96991,             0.98349,             0.79555,            0.016159,           0.0029518,                   0,            0.002329,            0.002329,            0.002329
                 263,            0.024104,            0.006627,                   0,             0.98076,             0.97451,             0.98339,             0.79578,            0.016124,           0.0029472,                   0,           0.0023125,           0.0023125,           0.0023125
                 264,            0.024129,           0.0069243,                   0,             0.98146,             0.97451,             0.98328,             0.79451,            0.016105,           0.0029444,                   0,           0.0022965,           0.0022965,           0.0022965
                 265,            0.024285,           0.0067371,                   0,             0.98318,             0.97416,             0.98353,             0.79405,            0.016086,           0.0029381,                   0,           0.0022809,           0.0022809,           0.0022809
                 266,            0.024841,           0.0067067,                   0,             0.98495,             0.97306,              0.9838,             0.79495,            0.016058,            0.002934,                   0,           0.0022657,           0.0022657,           0.0022657
                 267,            0.024171,           0.0066815,                   0,             0.98457,             0.97274,             0.98364,               0.796,            0.016024,           0.0029284,                   0,           0.0022509,           0.0022509,           0.0022509
                 268,            0.024215,           0.0069389,                   0,             0.98384,             0.97274,             0.98416,             0.79764,            0.015969,           0.0029221,                   0,           0.0022365,           0.0022365,           0.0022365
                 269,            0.023927,           0.0065985,                   0,             0.98425,             0.97344,             0.98387,             0.79828,            0.015895,           0.0029123,                   0,           0.0022225,           0.0022225,           0.0022225
                 270,            0.023653,           0.0066738,                   0,             0.98321,             0.97487,             0.98378,             0.79918,            0.015832,           0.0029034,                   0,           0.0022089,           0.0022089,           0.0022089
                 271,            0.023612,           0.0066026,                   0,             0.98422,             0.97274,             0.98371,             0.80087,            0.015757,           0.0028935,                   0,           0.0021958,           0.0021958,           0.0021958
                 272,            0.024078,           0.0065635,                   0,             0.98625,             0.96991,             0.98338,             0.80162,            0.015697,           0.0028871,                   0,            0.002183,            0.002183,            0.002183
                 273,            0.023799,           0.0066582,                   0,             0.98632,             0.96954,             0.98333,             0.80164,            0.015648,           0.0028798,                   0,           0.0021707,           0.0021707,           0.0021707
                 274,            0.023883,           0.0065967,                   0,             0.98422,             0.97239,             0.98374,             0.80314,            0.015599,           0.0028751,                   0,           0.0021588,           0.0021588,           0.0021588
                 275,            0.023461,           0.0065133,                   0,             0.98215,             0.97487,             0.98373,             0.80345,            0.015566,           0.0028661,                   0,           0.0021473,           0.0021473,           0.0021473
                 276,            0.023795,           0.0067046,                   0,             0.98321,             0.97449,             0.98376,             0.80398,            0.015533,           0.0028609,                   0,           0.0021363,           0.0021363,           0.0021363
                 277,            0.023812,           0.0067225,                   0,             0.98286,             0.97449,             0.98373,             0.80531,            0.015506,           0.0028564,                   0,           0.0021257,           0.0021257,           0.0021257
                 278,            0.023872,           0.0067479,                   0,              0.9825,             0.97487,             0.98378,             0.80534,            0.015485,           0.0028529,                   0,           0.0021155,           0.0021155,           0.0021155
                 279,             0.02358,           0.0067528,                   0,             0.98456,             0.97239,             0.98346,             0.80519,            0.015461,           0.0028493,                   0,           0.0021057,           0.0021057,           0.0021057
                 280,            0.023856,           0.0067381,                   0,             0.98217,             0.97522,             0.98362,             0.80439,            0.015451,           0.0028474,                   0,           0.0020963,           0.0020963,           0.0020963
                 281,             0.02376,           0.0067535,                   0,             0.98495,             0.97345,              0.9842,             0.80541,            0.015423,           0.0028429,                   0,           0.0020874,           0.0020874,           0.0020874
                 282,            0.023583,           0.0064938,                   0,             0.98565,             0.97273,             0.98414,             0.80654,            0.015399,           0.0028401,                   0,           0.0020789,           0.0020789,           0.0020789
                 283,            0.023945,           0.0064428,                   0,             0.98112,             0.97517,             0.98392,             0.80722,            0.015378,           0.0028386,                   0,           0.0020709,           0.0020709,           0.0020709
                 284,             0.02365,           0.0066807,                   0,             0.98182,              0.9752,             0.98416,             0.80865,            0.015339,           0.0028342,                   0,           0.0020632,           0.0020632,           0.0020632
                 285,            0.023735,           0.0067045,                   0,             0.98555,             0.97239,             0.98419,             0.80828,             0.01532,           0.0028336,                   0,            0.002056,            0.002056,            0.002056
                 286,             0.02371,           0.0066578,                   0,             0.98565,             0.97235,              0.9845,             0.80932,            0.015295,           0.0028296,                   0,           0.0020492,           0.0020492,           0.0020492
                 287,            0.023468,           0.0065102,                   0,             0.98459,             0.97238,              0.9841,              0.8095,            0.015264,           0.0028261,                   0,           0.0020429,           0.0020429,           0.0020429
                 288,             0.02321,           0.0063949,                   0,             0.98041,             0.97699,             0.98415,             0.80949,            0.015224,           0.0028233,                   0,            0.002037,            0.002037,            0.002037
                 289,            0.023551,           0.0065341,                   0,             0.98115,             0.97628,             0.98435,             0.80997,            0.015187,           0.0028171,                   0,           0.0020315,           0.0020315,           0.0020315
                 290,             0.02351,           0.0066206,                   0,             0.98079,             0.97593,             0.98465,             0.81174,            0.015155,           0.0028129,                   0,           0.0020265,           0.0020265,           0.0020265
                 291,            0.023367,             0.00662,                   0,             0.98074,             0.97558,             0.98411,             0.81236,            0.015118,           0.0028099,                   0,           0.0020219,           0.0020219,           0.0020219
                 292,            0.023324,           0.0064336,                   0,             0.98322,             0.97486,             0.98439,             0.81367,            0.015076,           0.0028066,                   0,           0.0020178,           0.0020178,           0.0020178
                 293,            0.023361,           0.0066943,                   0,             0.98452,             0.97487,              0.9851,             0.81361,            0.015033,           0.0028016,                   0,            0.002014,            0.002014,            0.002014
                 294,             0.02367,           0.0065217,                   0,             0.98497,             0.97487,             0.98525,             0.81328,            0.014994,           0.0027966,                   0,           0.0020107,           0.0020107,           0.0020107
                 295,            0.023281,           0.0065081,                   0,             0.98498,             0.97522,              0.9851,             0.81393,            0.014976,           0.0027939,                   0,           0.0020079,           0.0020079,           0.0020079
                 296,            0.023233,           0.0065026,                   0,             0.98498,             0.97515,             0.98513,             0.81375,            0.014946,           0.0027906,                   0,           0.0020055,           0.0020055,           0.0020055
                 297,             0.02337,           0.0064794,                   0,             0.98532,             0.97699,             0.98541,             0.81537,            0.014917,           0.0027867,                   0,           0.0020035,           0.0020035,           0.0020035
                 298,            0.023216,           0.0064291,                   0,             0.98465,             0.97664,             0.98523,             0.81569,            0.014903,           0.0027836,                   0,            0.002002,            0.002002,            0.002002
                 299,            0.023303,           0.0066417,                   0,             0.98465,             0.97627,             0.98456,             0.81673,            0.014884,           0.0027816,                   0,           0.0020009,           0.0020009,           0.0020009
